A_scale,ReA_nm,ReC_nm,best_CR,best_A_base_deg,best_A_kind
2.3,356.5,80.0,36.22825709535699,90.0,upper
2.3,356.5,85.0,34.272328580902105,90.0,upper
2.3,356.5,90.0,32.45995683478947,90.0,upper
2.3,356.5,95.0,30.77897899135308,90.0,upper
2.3,356.5,100.0,29.218277022113,90.0,upper
2.3,356.5,105.0,27.767710457466503,90.0,upper
2.3,356.5,110.0,26.41804491254678,90.0,upper
2.3,356.5,115.0,25.160879948187798,90.0,upper
2.3,356.5,120.0,23.988578604912412,90.0,upper
2.3,356.5,125.0,22.894200090679032,90.0,upper
2.3,356.5,130.0,21.87143649512276,90.0,upper
2.3,356.5,135.0,20.91455397824741,90.0,upper
2.3,356.5,140.0,20.01833859031399,90.0,upper
2.3,356.5,145.0,19.178046684996954,90.0,upper
2.3,356.5,150.0,18.3893597623332,90.0,upper
2.3,356.5,155.0,17.64834350142513,90.0,upper
2.3,356.5,160.0,16.951410700565585,90.0,upper
2.3,356.5,165.0,16.295287823753263,90.0,upper
2.3,356.5,170.0,15.676984849769116,90.0,upper
2.3,356.5,175.0,15.09376812758394,90.0,upper
2.3,356.5,180.0,14.543135955964246,90.0,upper
2.3,356.5,185.0,14.022796623002158,90.0,upper
2.3,356.5,190.0,13.53064866102424,90.0,upper
2.3,356.5,195.0,13.064763092650058,90.0,upper
2.3,356.5,200.0,12.62336746382514,90.0,upper
2.3,356.5,205.0,12.20483147890417,90.0,upper
2.3,356.5,210.0,11.807654070985063,90.0,upper
2.3,356.5,215.0,11.430451757520615,90.0,upper
2.3,356.5,220.0,11.071948146690994,90.0,upper
2.3,356.5,225.0,10.730964474106763,90.0,upper
2.3,356.5,230.0,10.40641106217112,90.0,upper
2.3,356.5,235.0,10.09727960593193,90.0,upper
2.3,356.5,240.0,9.802636199585054,90.0,upper
2.3,356.5,245.0,9.52161502704236,90.0,upper
2.3,356.5,250.0,9.253412648245883,90.0,upper
2.3,356.5,255.0,8.997282820285442,90.0,upper
2.3,356.5,260.0,8.752531798949134,90.0,upper
2.3,356.5,265.0,8.518514072186088,90.0,upper
2.3,356.5,270.0,8.294628482165802,90.0,upper
2.3,356.5,275.0,8.080314697246534,90.0,upper
2.3,356.5,280.0,7.875049999280654,90.0,upper
2.35,364.25,-280.0,10.420481258961194,90.0,upper
2.35,364.25,-275.0,10.813280866897198,90.0,upper
2.35,364.25,-270.0,11.230157808329448,90.0,upper
2.35,364.25,-265.0,11.673051282354763,90.0,upper
2.35,364.25,-260.0,12.144093457678688,90.0,upper
2.35,364.25,-255.0,12.64563202663416,90.0,upper
2.35,364.25,-250.0,13.18025573012914,90.0,upper
2.35,364.25,-245.0,13.750823274902785,90.0,upper
2.35,364.25,-240.0,14.36049612438342,90.0,upper
2.35,364.25,-235.0,15.012775711410052,90.0,upper
2.35,364.25,-230.0,15.711545695055545,90.0,upper
2.35,364.25,-225.0,16.46111996415967,90.0,upper
2.35,364.25,-220.0,17.266297175437646,90.0,upper
2.35,364.25,-215.0,18.1324227012565,90.0,upper
2.35,364.25,-210.0,19.06545894629894,90.0,upper
2.35,364.25,-205.0,20.072065065040675,90.0,upper
2.35,364.25,-200.0,21.15968716007483,90.0,upper
2.35,364.25,-195.0,22.336660044461894,90.0,upper
2.35,364.25,-190.0,23.612321578551544,90.0,upper
2.35,364.25,-185.0,24.997140396809815,90.0,upper
2.35,364.25,-180.0,26.502857454515908,90.0,upper
2.35,364.25,-175.0,28.14264114718581,90.0,upper
2.35,364.25,-170.0,29.931254641085843,90.0,upper
2.35,364.25,-165.0,31.885232290899765,90.0,upper
2.35,364.25,-160.0,34.02305931113936,90.0,upper
2.35,364.25,-155.0,36.3653447906991,90.0,upper
2.35,364.25,-150.0,38.93497211425227,90.0,upper
2.35,364.25,-145.0,41.757202096054286,90.0,upper
2.35,364.25,-140.0,44.859691617260154,90.0,upper
2.35,364.25,-135.0,48.27237301491375,90.0,upper
2.35,364.25,-130.0,52.02711544591328,90.0,upper
2.35,364.25,-125.0,56.157057538627015,90.0,upper
2.35,364.25,-120.0,60.69546004466955,90.0,upper
2.35,364.25,-115.0,65.6738788331159,90.0,upper
2.35,364.25,-110.0,71.11940713215628,90.0,upper
2.35,364.25,-105.0,77.05069332845162,90.0,upper
2.35,364.25,-100.0,83.47243103596698,90.0,upper
2.35,364.25,-95.0,90.36808404206671,90.0,upper
2.35,364.25,-90.0,97.69081547205482,90.0,upper
2.35,364.25,-85.0,105.35302233307067,90.0,upper
2.35,364.25,-80.0,113.215611381465,90.0,upper
2.35,364.25,-75.0,121.07919776821262,90.0,upper
2.35,364.25,-70.0,128.68059126432829,90.0,upper
2.35,364.25,-65.0,135.69877754284687,90.0,upper
2.35,364.25,-60.0,141.77429519425357,90.0,upper
2.35,364.25,-55.0,146.54358159600548,90.0,upper
2.35,364.25,-50.0,149.68525640654056,90.0,upper
2.35,364.25,-45.0,150.96960713977523,90.0,upper
2.35,364.25,-40.0,150.29849049349696,90.0,upper
2.35,364.25,-35.0,147.7234739702757,90.0,upper
2.35,364.25,-30.0,143.43622527982146,90.0,upper
2.35,364.25,-25.0,137.73435694460588,90.0,upper
2.35,364.25,-20.0,130.97349918116086,90.0,upper
2.35,364.25,-15.0,123.51880490324051,90.0,upper
2.35,364.25,-10.0,115.70623811831508,90.0,upper
2.35,364.25,-5.0,107.81846384911138,90.0,upper
2.35,364.25,0.0,100.07499538682849,90.0,upper
2.35,364.25,5.0,93.83855001910895,90.0,upper
2.35,364.25,10.0,87.87506567279263,90.0,upper
2.35,364.25,15.0,82.22410484759354,90.0,upper
2.35,364.25,20.0,76.90732149811011,90.0,upper
2.35,364.25,25.0,71.93259798129242,90.0,upper
2.35,364.25,30.0,67.29765255369816,90.0,upper
2.35,364.25,35.0,62.993028421659176,90.0,upper
2.35,364.25,40.0,59.00447347150841,90.0,upper
2.35,364.25,45.0,55.314772622713754,90.0,upper
2.35,364.25,50.0,51.905116836128286,90.0,upper
2.35,364.25,55.0,48.75609615231704,90.0,upper
2.35,364.25,60.0,45.848397361577696,90.0,upper
2.35,364.25,65.0,43.163275653718266,90.0,upper
2.35,364.25,70.0,40.68285722231397,90.0,upper
2.35,364.25,75.0,38.39031810674752,90.0,upper
2.35,364.25,80.0,36.26997436387596,90.0,upper
2.35,364.25,85.0,34.307310213836566,90.0,upper
2.35,364.25,90.0,32.48896404073885,90.0,upper
2.35,364.25,95.0,30.802686848392533,90.0,upper
2.35,364.25,100.0,29.23728372793285,90.0,upper
2.35,364.25,105.0,27.78254584650432,90.0,upper
2.35,364.25,110.0,26.429178199314226,90.0,upper
2.35,364.25,115.0,25.168726701379114,90.0,upper
2.35,364.25,120.0,23.993506984865228,90.0,upper
2.35,364.25,125.0,22.896536398784196,90.0,upper
2.35,364.25,130.0,21.871470091747128,90.0,upper
2.35,364.25,135.0,20.912541628397832,90.0,upper
2.35,364.25,140.0,20.014508295560116,90.0,upper
2.35,364.25,145.0,19.172601057412294,90.0,upper
2.35,364.25,150.0,18.382478992310443,90.0,upper
2.35,364.25,155.0,17.640187966774153,90.0,upper
2.35,364.25,160.0,16.94212325970216,90.0,upper
2.35,364.25,165.0,16.284995831278305,90.0,upper
2.35,364.25,170.0,15.665801928469637,90.0,upper
2.35,364.25,175.0,15.081795726936608,90.0,upper
2.35,364.25,180.0,14.530464723626322,90.0,upper
2.35,364.25,185.0,14.009507612539782,90.0,upper
2.35,364.25,190.0,13.5168143962437,90.0,upper
2.35,364.25,195.0,13.050448506343313,90.0,upper
2.35,364.25,200.0,12.608630726489812,90.0,upper
2.35,364.25,205.0,12.189724731022391,90.0,upper
2.35,364.25,210.0,11.792224070716406,90.0,upper
2.35,364.25,215.0,11.41474045415391,90.0,upper
2.35,364.25,220.0,11.055993188883036,90.0,upper
2.35,364.25,225.0,10.714799660789092,90.0,upper
2.35,364.25,230.0,10.390066743007559,90.0,upper
2.35,364.25,235.0,10.080783037341446,90.0,upper
2.35,364.25,240.0,9.786011861588792,90.0,upper
2.35,364.25,245.0,9.504884905536757,90.0,upper
2.35,364.25,250.0,9.236596486731921,90.0,upper
2.35,364.25,255.0,8.980398344586456,90.0,upper
2.35,364.25,260.0,8.735594918016112,90.0,upper
2.35,364.25,265.0,8.501539057711794,90.0,upper
2.35,364.25,270.0,8.2776281293997,90.0,upper
2.35,364.25,275.0,8.06330046911508,90.0,upper
2.35,364.25,280.0,7.858032155666611,90.0,upper
2.4,372.0,-280.0,10.369476333436308,90.0,upper
2.4,372.0,-275.0,10.758693658724473,90.0,upper
2.4,372.0,-270.0,11.171691245928844,90.0,upper
2.4,372.0,-265.0,11.610377963294848,90.0,upper
2.4,372.0,-260.0,12.076851986247602,90.0,upper
2.4,372.0,-255.0,12.573422845504265,90.0,upper
2.4,372.0,-250.0,13.10263636872391,90.0,upper
2.4,372.0,-245.0,13.667302924454432,90.0,upper
2.4,372.0,-240.0,14.270529434984972,90.0,upper
2.4,372.0,-235.0,14.915755689325913,90.0,upper
2.4,372.0,-230.0,15.606795558858238,90.0,upper
2.4,372.0,-225.0,16.347883795618205,90.0,upper
2.4,372.0,-220.0,17.14372917524835,90.0,upper
2.4,372.0,-215.0,17.99957483053777,90.0,upper
2.4,372.0,-210.0,18.92126670231786,90.0,upper
2.4,372.0,-205.0,19.915331104290694,90.0,upper
2.4,372.0,-200.0,20.989062444528123,90.0,upper
2.4,372.0,-195.0,22.150622149425192,90.0,upper
2.4,372.0,-190.0,23.409149766318414,90.0,upper
2.4,372.0,-185.0,24.774887034663767,90.0,upper
2.4,372.0,-180.0,26.25931534735176,90.0,upper
2.4,372.0,-175.0,27.875306377830597,90.0,upper
2.4,372.0,-170.0,29.63728458649208,90.0,upper
2.4,372.0,-165.0,31.561398641850808,90.0,upper
2.4,372.0,-160.0,33.66569621488364,90.0,upper
2.4,372.0,-155.0,35.970292730539256,90.0,upper
2.4,372.0,-150.0,38.4975189395894,90.0,upper
2.4,372.0,-145.0,41.27202386540569,90.0,upper
2.4,372.0,-140.0,44.3207978151621,90.0,upper
2.4,372.0,-135.0,47.67306351747575,90.0,upper
2.4,372.0,-130.0,51.359960674427334,90.0,upper
2.4,372.0,-125.0,55.413918941297055,90.0,upper
2.4,372.0,-120.0,59.8675757498285,90.0,upper
2.4,372.0,-115.0,64.7520492064315,90.0,upper
2.4,372.0,-110.0,70.09432671044766,90.0,upper
2.4,372.0,-105.0,75.9134877392425,90.0,upper
2.4,372.0,-100.0,82.21546651374415,90.0,upper
2.4,372.0,-95.0,88.9861161281882,90.0,upper
2.4,372.0,-90.0,96.18252095691369,90.0,upper
2.4,372.0,-85.0,103.72289838014116,90.0,upper
2.4,372.0,-80.0,111.47611090574304,90.0,upper
2.4,372.0,-75.0,119.25279276125218,90.0,upper
2.4,372.0,-70.0,126.80123704154077,90.0,upper
2.4,372.0,-65.0,133.81206470617963,90.0,upper
2.4,372.0,-60.0,139.93555720584195,90.0,upper
2.4,372.0,-55.0,144.81352845065345,90.0,upper
2.4,372.0,-50.0,148.12339052380162,90.0,upper
2.4,372.0,-45.0,149.62657872386626,90.0,upper
2.4,372.0,-40.0,149.20924492169357,90.0,upper
2.4,372.0,-35.0,146.90306796844712,90.0,upper
2.4,372.0,-30.0,142.87939179795447,90.0,upper
2.4,372.0,-25.0,137.41863711319644,90.0,upper
2.4,372.0,-20.0,130.8646804933249,90.0,upper
2.4,372.0,-15.0,123.57698755299195,90.0,upper
2.4,372.0,-10.0,115.89112628341064,90.0,upper
2.4,372.0,-5.0,108.0931227347515,90.0,upper
2.4,372.0,0.0,100.40795000627367,90.0,upper
2.4,372.0,5.0,94.20053661756955,90.0,upper
2.4,372.0,10.0,88.25198418192018,90.0,upper
2.4,372.0,15.0,82.6050335143665,90.0,upper
2.4,372.0,20.0,77.28407878842076,90.0,upper
2.4,372.0,25.0,72.29927709129976,90.0,upper
2.4,372.0,30.0,67.65017782435783,90.0,upper
2.4,372.0,35.0,63.328760036764926,90.0,upper
2.4,372.0,40.0,59.321871041634566,90.0,upper
2.4,372.0,45.0,55.61311842848799,90.0,upper
2.4,372.0,50.0,52.18429406111772,90.0,upper
2.4,372.0,55.0,49.016414939930435,90.0,upper
2.4,372.0,60.0,46.090460853668624,90.0,upper
2.4,372.0,65.0,43.38787851147264,90.0,upper
2.4,372.0,70.0,40.89090996845838,90.0,upper
2.4,372.0,75.0,38.58279164260925,90.0,upper
2.4,372.0,80.0,36.447860025739686,90.0,upper
2.4,372.0,85.0,34.471591650387964,90.0,upper
2.4,372.0,90.0,32.64059798114135,90.0,upper
2.4,372.0,95.0,30.94259048300717,90.0,upper
2.4,372.0,100.0,29.366326950622163,90.0,upper
2.4,372.0,105.0,27.901547025227476,90.0,upper
2.4,372.0,110.0,26.538902468345782,90.0,upper
2.4,372.0,115.0,25.26988602108365,90.0,upper
2.4,372.0,120.0,24.08676140860836,90.0,upper
2.4,372.0,125.0,22.982496133935324,90.0,upper
2.4,372.0,130.0,21.95069805317998,90.0,upper
2.4,372.0,135.0,20.98555626669416,90.0,upper
2.4,372.0,140.0,20.081786544781384,90.0,upper
2.4,372.0,145.0,19.23458129389258,90.0,upper
2.4,372.0,150.0,18.439563930352925,90.0,upper
2.4,372.0,155.0,17.692747442401505,90.0,upper
2.4,372.0,160.0,16.990496872004357,90.0,upper
2.4,372.0,165.0,16.329495424155848,90.0,upper
2.4,372.0,170.0,15.706713904998784,90.0,upper
2.4,372.0,175.0,15.119383195177205,90.0,upper
2.4,372.0,180.0,14.56496947719635,90.0,upper
2.4,372.0,185.0,14.041151952253085,90.0,upper
2.4,372.0,190.0,13.54580280096615,90.0,upper
2.4,372.0,195.0,13.076969162279484,90.0,upper
2.4,372.0,200.0,12.632856924599167,90.0,upper
2.4,372.0,205.0,12.211816142351646,90.0,upper
2.4,372.0,210.0,11.812327909250195,90.0,upper
2.4,372.0,215.0,11.432992536421333,90.0,upper
2.4,372.0,220.0,11.07251889908032,90.0,upper
2.4,372.0,225.0,10.72971482963695,90.0,upper
2.4,372.0,230.0,10.403478447990556,90.0,upper
2.4,372.0,235.0,10.092790331399346,90.0,upper
2.4,372.0,240.0,9.796706436763548,90.0,upper
2.4,372.0,245.0,9.51435169753398,90.0,upper
2.4,372.0,250.0,9.244914225839352,90.0,upper
2.4,372.0,255.0,8.98764005790784,90.0,upper
2.4,372.0,260.0,8.741828387529061,90.0,upper
2.4,372.0,265.0,8.50682723824281,90.0,upper
2.4,372.0,270.0,8.282029530227852,90.0,upper
2.4,372.0,275.0,8.066869502566886,90.0,upper
2.4,372.0,280.0,7.860819455746322,90.0,upper
2.45,379.75,-280.0,10.285961432457933,90.0,upper
2.45,379.75,-275.0,10.669444694369359,90.0,upper
2.45,379.75,-270.0,11.076227826017677,90.0,upper
2.45,379.75,-265.0,11.508170052833071,90.0,upper
2.45,379.75,-260.0,11.967313835053833,90.0,upper
2.45,379.75,-255.0,12.455906064850284,90.0,upper
2.45,379.75,-250.0,12.976422024484307,90.0,upper
2.45,379.75,-245.0,13.531592492115086,90.0,upper
2.45,379.75,-240.0,14.124434435931727,90.0,upper
2.45,379.75,-235.0,14.758285797538717,90.0,upper
2.45,379.75,-230.0,15.436844931831951,90.0,upper
2.45,379.75,-225.0,16.16421534235278,90.0,upper
2.45,379.75,-220.0,16.944956426845867,90.0,upper
2.45,379.75,-215.0,17.78414102475153,90.0,upper
2.45,379.75,-210.0,18.68742063197502,90.0,upper
2.45,379.75,-205.0,19.66109921092973,90.0,upper
2.45,379.75,-200.0,20.71221656367428,90.0,upper
2.45,379.75,-195.0,21.848642234730622,90.0,upper
2.45,379.75,-190.0,23.079180840393676,90.0,upper
2.45,379.75,-185.0,24.41368954208038,90.0,upper
2.45,379.75,-180.0,25.863208032203985,90.0,upper
2.45,379.75,-175.0,27.44010079417779,90.0,upper
2.45,379.75,-170.0,29.158210406160528,90.0,upper
2.45,379.75,-165.0,31.03301909870373,90.0,upper
2.45,379.75,-160.0,33.081813391098834,90.0,upper
2.45,379.75,-155.0,35.32384305830814,90.0,upper
2.45,379.75,-150.0,37.78046042216132,90.0,upper
2.45,379.75,-145.0,40.47521834697538,90.0,upper
2.45,379.75,-140.0,43.43389447692858,90.0,upper
2.45,379.75,-135.0,46.68439409332748,90.0,upper
2.45,379.75,-130.0,50.2564632446749,90.0,upper
2.45,379.75,-125.0,54.18111627899127,90.0,upper
2.45,379.75,-120.0,58.48964680459029,90.0,upper
2.45,379.75,-115.0,63.21204897811085,90.0,upper
2.45,379.75,-110.0,68.37463039235347,90.0,upper
2.45,379.75,-105.0,73.99655793685022,90.0,upper
2.45,379.75,-100.0,80.08506283432908,90.0,upper
2.45,379.75,-95.0,86.62907451336044,90.0,upper
2.45,379.75,-90.0,93.59120817501797,90.0,upper
2.45,379.75,-85.0,100.89836875701651,90.0,upper
2.45,379.75,-80.0,108.4318262669356,90.0,upper
2.45,379.75,-75.0,116.01849035053473,90.0,upper
2.45,379.75,-70.0,123.42616011115456,90.0,upper
2.45,379.75,-65.0,130.36640261066376,90.0,upper
2.45,379.75,-60.0,136.508779077937,90.0,upper
2.45,379.75,-55.0,141.50860592307083,90.0,upper
2.45,379.75,-50.0,145.04686819691116,90.0,upper
2.45,379.75,-45.0,146.87591761735064,90.0,upper
2.45,379.75,-40.0,146.86023943958392,90.0,upper
2.45,379.75,-35.0,145.00061309200078,90.0,upper
2.45,379.75,-30.0,141.43399374528389,90.0,upper
2.45,379.75,-25.0,136.40914974617698,90.0,upper
2.45,379.75,-20.0,130.24578225310285,90.0,upper
2.45,379.75,-15.0,123.28881740789608,90.0,upper
2.45,379.75,-10.0,115.8685649825085,90.0,upper
2.45,379.75,-5.0,108.27307107515202,90.0,upper
2.45,379.75,0.0,100.73400902141752,90.0,upper
2.45,379.75,5.0,94.61183344907764,90.0,upper
2.45,379.75,10.0,88.72102352357632,90.0,upper
2.45,379.75,15.0,83.10960003275243,90.0,upper
2.45,379.75,20.0,77.80670433212696,90.0,upper
2.45,379.75,25.0,72.82658253190826,90.0,upper
2.45,379.75,30.0,68.17219201685322,90.0,upper
2.45,379.75,35.0,63.83827809803708,90.0,upper
2.45,379.75,40.0,59.81388429674715,90.0,upper
2.45,379.75,45.0,56.08432826566072,90.0,upper
2.45,379.75,50.0,52.6327095933752,90.0,upper
2.45,379.75,55.0,49.441027615999396,90.0,upper
2.45,379.75,60.0,46.49098611025342,90.0,upper
2.45,379.75,65.0,43.764553780717264,90.0,upper
2.45,379.75,70.0,41.24433884774867,90.0,upper
2.45,379.75,75.0,38.91382514709502,90.0,upper
2.45,379.75,80.0,36.75750717955991,90.0,upper
2.45,379.75,85.0,34.76095300577627,90.0,upper
2.45,379.75,90.0,32.91081687123797,90.0,upper
2.45,379.75,95.0,31.194817867193763,90.0,upper
2.45,379.75,100.0,29.601696591487283,90.0,upper
2.45,379.75,105.0,28.121158454647357,90.0,upper
2.45,379.75,110.0,26.743809776233807,90.0,upper
2.45,379.75,115.0,25.461090956307494,90.0,upper
2.45,379.75,120.0,24.265209638837966,90.0,upper
2.45,379.75,125.0,23.1490757889306,90.0,upper
2.45,379.75,130.0,22.106239890588537,90.0,upper
2.45,379.75,135.0,21.13083496431342,90.0,upper
2.45,379.75,140.0,20.217522749377146,90.0,upper
2.45,379.75,145.0,19.36144415277374,90.0,upper
2.45,379.75,150.0,18.558173904848367,90.0,upper
2.45,379.75,155.0,17.803679257540963,90.0,upper
2.45,379.75,160.0,17.094282498240243,90.0,upper
2.45,379.75,165.0,16.426627018101325,90.0,upper
2.45,379.75,170.0,15.797646659380229,90.0,upper
2.45,379.75,175.0,15.204538065410356,90.0,upper
2.45,379.75,180.0,14.644735764654152,90.0,upper
2.45,379.75,185.0,14.115889733512669,90.0,upper
2.45,379.75,190.0,13.615845198952261,90.0,upper
2.45,379.75,195.0,13.142624459909499,90.0,upper
2.45,379.75,200.0,12.694410524771358,90.0,upper
2.45,379.75,205.0,12.269532380277546,90.0,upper
2.45,379.75,210.0,11.866451724495963,90.0,upper
2.45,379.75,215.0,11.483751012805444,90.0,upper
2.45,379.75,220.0,11.120122680937053,90.0,upper
2.45,379.75,225.0,10.774359423017586,90.0,upper
2.45,379.75,230.0,10.445345415227681,90.0,upper
2.45,379.75,235.0,10.132048387171604,90.0,upper
2.45,379.75,240.0,9.833512453418441,90.0,upper
2.45,379.75,245.0,9.548851626991597,90.0,upper
2.45,379.75,250.0,9.277243944936744,90.0,upper
2.45,379.75,255.0,9.017926143571522,90.0,upper
2.45,379.75,260.0,8.770188827694904,90.0,upper
2.45,379.75,265.0,8.533372083987917,90.0,upper
2.45,379.75,270.0,8.306861494143917,90.0,upper
2.45,379.75,275.0,8.090084507992556,90.0,upper
2.45,379.75,280.0,7.88250714108976,90.0,upper
2.5,387.5,-280.0,10.174089073028822,90.0,upper
2.5,387.5,-275.0,10.550010022887278,90.0,upper
2.5,387.5,-270.0,10.948598656368954,90.0,upper
2.5,387.5,-265.0,11.371648985198394,90.0,upper
2.5,387.5,-260.0,11.82113029522605,90.0,upper
2.5,387.5,-255.0,12.299207230550058,90.0,upper
2.5,387.5,-250.0,12.808262465794838,90.0,upper
2.5,387.5,-245.0,13.350922324317729,90.0,upper
2.5,387.5,-240.0,13.930085749267123,90.0,upper
2.5,387.5,-235.0,14.548957088971786,90.0,upper
2.5,387.5,-230.0,15.21108321792434,90.0,upper
2.5,387.5,-225.0,15.920395578960287,90.0,upper
2.5,387.5,-220.0,16.681257799688535,90.0,upper
2.5,387.5,-215.0,17.49851960417813,90.0,upper
2.5,387.5,-210.0,18.377577804943478,90.0,upper
2.5,387.5,-205.0,19.324445213335792,90.0,upper
2.5,387.5,-200.0,20.34582833756337,90.0,upper
2.5,387.5,-195.0,21.44921473001471,90.0,upper
2.5,387.5,-190.0,22.64297077431,90.0,upper
2.5,387.5,-185.0,23.936450530501777,90.0,upper
2.5,387.5,-180.0,25.340115929810114,90.0,upper
2.5,387.5,-175.0,26.865668049435687,90.0,upper
2.5,387.5,-170.0,28.526188290020936,90.0,upper
2.5,387.5,-165.0,30.336286861700945,90.0,upper
2.5,387.5,-160.0,32.3122538315904,90.0,upper
2.5,387.5,-155.0,34.47220477872865,90.0,upper
2.5,387.5,-150.0,36.83620840726032,90.0,upper
2.5,387.5,-145.0,39.426376702240574,90.0,upper
2.5,387.5,-140.0,42.26688861755599,90.0,upper
2.5,387.5,-135.0,45.38390492241364,90.0,upper
2.5,387.5,-130.0,48.8053136217683,90.0,upper
2.5,387.5,-125.0,52.56022123582696,90.0,upper
2.5,387.5,-120.0,56.67807446891245,90.0,upper
2.5,387.5,-115.0,61.18725980635834,90.0,upper
2.5,387.5,-110.0,66.11298816789217,90.0,upper
2.5,387.5,-105.0,71.47423540265844,90.0,upper
2.5,387.5,-100.0,77.27949264658257,90.0,upper
2.5,387.5,-95.0,83.52111120584688,90.0,upper
2.5,387.5,-90.0,90.16814870559479,90.0,upper
2.5,387.5,-85.0,97.15789669733144,90.0,upper
2.5,387.5,-80.0,104.38675862558799,90.0,upper
2.5,387.5,-75.0,111.70188374084094,90.0,upper
2.5,387.5,-70.0,118.8958809349679,90.0,upper
2.5,387.5,-65.0,125.70777903916111,90.0,upper
2.5,387.5,-60.0,131.83365549802568,90.0,upper
2.5,387.5,-55.0,136.94934172533758,90.0,upper
2.5,387.5,-50.0,140.74483500771706,90.0,upper
2.5,387.5,-45.0,142.96578952637543,90.0,upper
2.5,387.5,-40.0,143.45323277139934,90.0,upper
2.5,387.5,-35.0,142.1708279442557,90.0,upper
2.5,387.5,-30.0,139.21138415226102,90.0,upper
2.5,387.5,-25.0,134.78052694899503,90.0,upper
2.5,387.5,-20.0,129.16267572137443,90.0,upper
2.5,387.5,-15.0,122.67923080995187,90.0,upper
2.5,387.5,-10.0,115.64930098140408,90.0,upper
2.5,387.5,-5.0,108.36012432338259,90.0,upper
2.5,387.5,0.0,101.049829013272,90.0,upper
2.5,387.5,5.0,95.06676073174806,90.0,upper
2.5,387.5,10.0,89.27534493995752,90.0,upper
2.5,387.5,15.0,83.73056015791438,90.0,upper
2.5,387.5,20.0,78.468001441772,90.0,upper
2.5,387.5,25.0,73.50761496433677,90.0,upper
2.5,387.5,30.0,68.85721169703629,90.0,upper
2.5,387.5,35.0,64.51555319594499,90.0,upper
2.5,387.5,40.0,60.474929847365566,90.0,upper
2.5,387.5,45.0,56.72323286287196,90.0,upper
2.5,387.5,50.0,53.24556625004079,90.0,upper
2.5,387.5,55.0,50.02546500874114,90.0,upper
2.5,387.5,60.0,47.04579023684277,90.0,upper
2.5,387.5,65.0,44.28936754490822,90.0,upper
2.5,387.5,70.0,41.739426775724105,90.0,upper
2.5,387.5,75.0,39.37989132452558,90.0,upper
2.5,387.5,80.0,37.19555593388103,90.0,upper
2.5,387.5,85.0,35.172183457754485,90.0,upper
2.5,387.5,90.0,33.29654402867072,90.0,upper
2.5,387.5,95.0,31.556414326265898,90.0,upper
2.5,387.5,100.0,29.940550107924867,90.0,upper
2.5,387.5,105.0,28.438641644130254,90.0,upper
2.5,387.5,110.0,27.04125901706458,90.0,upper
2.5,387.5,115.0,25.739792220583222,90.0,upper
2.5,387.5,120.0,24.526389496736016,90.0,upper
2.5,387.5,125.0,23.39389623831419,90.0,upper
2.5,387.5,130.0,22.335795982346596,90.0,upper
2.5,387.5,135.0,21.346154440844668,90.0,upper
2.5,387.5,140.0,20.419567104440016,90.0,upper
2.5,387.5,145.0,19.55111066773149,90.0,upper
2.5,387.5,150.0,18.736298328883475,90.0,upper
2.5,387.5,155.0,17.971038885398368,90.0,upper
2.5,387.5,160.0,17.25159946453229,90.0,upper
2.5,387.5,165.0,16.574571676887942,90.0,upper
2.5,387.5,170.0,15.93684095528902,90.0,upper
2.5,387.5,175.0,15.335558830820382,90.0,upper
2.5,387.5,180.0,14.768117898621739,90.0,upper
2.5,387.5,185.0,14.232129233852968,90.0,upper
2.5,387.5,190.0,13.7254020305023,90.0,upper
2.5,387.5,195.0,13.245925250479782,90.0,upper
2.5,387.5,200.0,12.79185108640609,90.0,upper
2.5,387.5,205.0,12.361480057770827,90.0,upper
2.5,387.5,210.0,11.953247576097509,90.0,upper
2.5,387.5,215.0,11.565711830035204,90.0,upper
2.5,387.5,220.0,11.197542855671362,90.0,upper
2.5,387.5,225.0,10.847512670707482,90.0,upper
2.5,387.5,230.0,10.514486363411603,90.0,upper
2.5,387.5,235.0,10.197414038462489,90.0,upper
2.5,387.5,240.0,9.895323531964433,90.0,upper
2.5,387.5,245.0,9.607313817093257,90.0,upper
2.5,387.5,250.0,9.332549030099916,90.0,upper
2.5,387.5,255.0,9.070253053817943,90.0,upper
2.5,387.5,260.0,8.81970460246892,90.0,upper
2.5,387.5,265.0,8.58023275750481,90.0,upper
2.5,387.5,270.0,8.3512129095373,90.0,upper
2.5,387.5,275.0,8.132063066143633,90.0,upper
2.5,387.5,280.0,7.922240489566321,90.0,upper
2.55,395.25,-280.0,10.03852909594085,90.0,upper
2.55,395.25,-275.0,10.40542155291497,90.0,upper
2.55,395.25,-270.0,10.794232785880423,90.0,upper
2.55,395.25,-265.0,11.206680153554833,90.0,upper
2.55,395.25,-260.0,11.644647010799144,90.0,upper
2.55,395.25,-255.0,12.110201507705623,90.0,upper
2.55,395.25,-250.0,12.605617779351288,90.0,upper
2.55,395.25,-245.0,13.133399851450335,90.0,upper
2.55,395.25,-240.0,13.696308630830176,90.0,upper
2.55,395.25,-235.0,14.29739239791692,90.0,upper
2.55,395.25,-230.0,14.940021271002086,90.0,upper
2.55,395.25,-225.0,15.62792616826645,90.0,upper
2.55,395.25,-220.0,16.365242851945066,90.0,upper
2.55,395.25,-215.0,17.15656169713788,90.0,upper
2.55,395.25,-210.0,18.006983881499696,90.0,upper
